app_name,category,rating,review_count,price_usd,is_free,content_rating,data_source,processed_date,has_rating,rating_tier,review_tier
Sample App 218,SHOPPING,4.9,96997,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 219,COMMUNICATION,1.1,61872,4.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 220,ENTERTAINMENT,3.8,36370,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 221,SHOPPING,4.9,33242,3.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 222,SHOPPING,4.7,15862,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 223,ENTERTAINMENT,1.8,73371,3.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 224,SOCIAL,1.2,27950,7.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 225,GAME,4.8,25270,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 226,TRAVEL,4.0,25287,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 227,EDUCATION,4.9,63469,8.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 228,EDUCATION,4.3,91609,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 229,HEALTH_AND_FITNESS,3.6,83984,8.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 230,SOCIAL,4.5,89156,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 231,GAME,3.1,48561,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 232,HEALTH_AND_FITNESS,2.4,51518,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 233,ENTERTAINMENT,3.8,79336,10.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 234,HEALTH_AND_FITNESS,4.0,27446,10.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 235,ENTERTAINMENT,1.4,57529,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 236,TRAVEL,1.5,12322,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 237,ENTERTAINMENT,3.1,49144,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 238,PRODUCTIVITY,2.7,52016,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 239,GAME,2.6,98590,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 240,PRODUCTIVITY,1.0,42307,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 241,EDUCATION,3.5,73912,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 242,FINANCE,4.3,51083,10.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 243,TRAVEL,4.4,25423,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 244,GAME,2.5,86871,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 245,SHOPPING,2.1,6754,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 246,EDUCATION,1.0,95930,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 247,PRODUCTIVITY,3.0,52631,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 248,SHOPPING,3.2,20692,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 249,SHOPPING,2.9,35355,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 250,COMMUNICATION,1.4,53264,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 251,COMMUNICATION,3.0,83221,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 252,HEALTH_AND_FITNESS,1.7,38483,8.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 253,FINANCE,4.7,69603,9.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 254,PRODUCTIVITY,4.1,64881,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 255,TRAVEL,4.5,8932,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 256,GAME,3.5,59679,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 257,SOCIAL,4.4,95507,6.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 258,ENTERTAINMENT,4.3,57569,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 259,ENTERTAINMENT,2.8,62878,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 260,GAME,3.6,40786,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 261,HEALTH_AND_FITNESS,3.5,64350,10.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 262,EDUCATION,1.7,68143,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 263,COMMUNICATION,1.7,78874,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 264,FINANCE,4.5,77459,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 265,HEALTH_AND_FITNESS,1.1,46526,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 266,PRODUCTIVITY,3.1,9609,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 267,SHOPPING,2.2,1118,4.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 268,HEALTH_AND_FITNESS,3.2,64371,5.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 269,SHOPPING,1.9,98056,3.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 270,FINANCE,1.7,5854,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 271,HEALTH_AND_FITNESS,4.5,45013,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 272,EDUCATION,4.3,94122,7.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 273,TRAVEL,2.8,71709,3.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 274,FINANCE,2.6,97007,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 275,HEALTH_AND_FITNESS,3.6,30955,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 276,TRAVEL,2.9,69190,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 277,SHOPPING,4.0,56465,5.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 278,PRODUCTIVITY,2.1,36714,6.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 279,ENTERTAINMENT,3.4,93334,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 280,TRAVEL,1.4,55425,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 281,PRODUCTIVITY,4.0,72829,6.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 282,ENTERTAINMENT,2.5,96868,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 283,GAME,4.4,53712,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 284,TRAVEL,2.7,88259,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 285,SOCIAL,5.0,18494,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 286,FINANCE,3.9,95118,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 287,ENTERTAINMENT,1.8,56575,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 288,HEALTH_AND_FITNESS,4.1,30705,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 289,ENTERTAINMENT,2.6,36298,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 290,COMMUNICATION,1.4,84978,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 291,TRAVEL,1.1,31378,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 292,EDUCATION,4.7,34607,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 293,HEALTH_AND_FITNESS,1.8,96966,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 294,HEALTH_AND_FITNESS,3.9,61084,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 295,SHOPPING,1.6,31453,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 296,EDUCATION,3.2,92949,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 297,PRODUCTIVITY,3.9,32132,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 298,GAME,3.2,15918,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 299,SHOPPING,2.7,1395,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 300,COMMUNICATION,3.5,80331,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 301,PRODUCTIVITY,2.6,22175,10.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 302,SOCIAL,3.4,40399,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 303,ENTERTAINMENT,1.8,6841,9.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 304,GAME,2.9,23902,5.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 305,SOCIAL,2.9,32614,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 306,COMMUNICATION,2.7,41378,8.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 307,ENTERTAINMENT,2.4,32932,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 308,GAME,1.6,18493,8.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 309,ENTERTAINMENT,3.0,27479,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 310,SHOPPING,4.3,60801,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 311,EDUCATION,2.5,9627,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 312,EDUCATION,2.1,9088,7.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,High
Sample App 313,GAME,3.6,37977,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 314,ENTERTAINMENT,1.3,75364,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 315,COMMUNICATION,4.0,6468,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,High
Sample App 316,FINANCE,2.4,58156,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 317,SOCIAL,3.3,13387,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 318,PRODUCTIVITY,4.0,95238,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 319,COMMUNICATION,3.9,23786,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 320,EDUCATION,1.3,33180,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 321,HEALTH_AND_FITNESS,3.4,24070,7.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 322,TRAVEL,4.8,13644,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 323,SOCIAL,1.5,18483,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 324,ENTERTAINMENT,4.2,15392,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 325,FINANCE,1.0,32344,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 326,TRAVEL,3.2,77033,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 327,TRAVEL,2.2,71217,8.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 328,EDUCATION,1.9,3571,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 329,HEALTH_AND_FITNESS,3.4,67922,10.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 330,SOCIAL,1.6,15785,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 331,EDUCATION,3.8,18210,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 332,PRODUCTIVITY,4.2,55288,6.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 333,EDUCATION,4.9,75784,4.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 334,COMMUNICATION,3.2,71072,4.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 335,TRAVEL,2.2,22536,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 336,SHOPPING,1.8,96468,2.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 337,GAME,4.5,83786,10.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 338,SHOPPING,1.3,14883,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 339,FINANCE,2.0,89924,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 340,PRODUCTIVITY,4.5,10264,6.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 341,GAME,1.3,36787,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 342,GAME,3.6,45581,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 343,ENTERTAINMENT,4.7,53292,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 344,SHOPPING,4.6,22759,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 345,SHOPPING,3.6,38350,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 346,PRODUCTIVITY,2.6,38415,1.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 347,HEALTH_AND_FITNESS,1.6,6999,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,High
Sample App 348,EDUCATION,1.5,10699,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 349,GAME,2.3,11590,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 350,HEALTH_AND_FITNESS,1.1,27271,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 351,TRAVEL,5.0,67369,10.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 352,COMMUNICATION,4.3,78503,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 353,COMMUNICATION,3.9,42698,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 354,FINANCE,1.9,82853,10.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 355,SOCIAL,4.8,5142,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 356,FINANCE,1.9,10654,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 357,ENTERTAINMENT,3.6,22377,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 358,HEALTH_AND_FITNESS,4.5,69686,4.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 359,SOCIAL,2.2,97775,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 360,SOCIAL,1.2,31371,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 361,TRAVEL,2.3,47777,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 362,EDUCATION,4.5,76133,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 363,TRAVEL,1.9,50410,8.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 364,GAME,1.5,75293,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 365,SHOPPING,4.2,62792,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 366,HEALTH_AND_FITNESS,3.5,92884,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 367,FINANCE,3.3,64857,2.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 368,SOCIAL,2.1,91221,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 369,SHOPPING,1.9,40325,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 370,TRAVEL,3.3,44225,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 371,EDUCATION,2.4,45764,8.99,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 372,COMMUNICATION,1.9,94756,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 373,PRODUCTIVITY,1.2,76490,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 374,COMMUNICATION,3.4,17705,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 375,EDUCATION,3.2,36981,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 376,COMMUNICATION,4.6,86097,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 377,FINANCE,1.4,29643,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 378,GAME,3.1,10215,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 379,SOCIAL,1.9,28628,10.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 380,SOCIAL,4.5,77386,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 381,SOCIAL,4.7,64979,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 382,SHOPPING,4.3,21859,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 383,SHOPPING,2.6,12156,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 384,EDUCATION,3.0,71597,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 385,GAME,1.0,49353,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 386,SHOPPING,1.2,79471,6.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 387,PRODUCTIVITY,2.4,213,2.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Medium
Sample App 388,FINANCE,4.2,93009,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 389,SHOPPING,1.5,92306,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 390,TRAVEL,4.6,1941,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 391,COMMUNICATION,2.5,35582,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 392,EDUCATION,4.2,23329,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 393,ENTERTAINMENT,4.8,23275,1.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 394,ENTERTAINMENT,3.7,26150,9.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 395,PRODUCTIVITY,2.6,31622,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 396,GAME,2.9,91051,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 397,FINANCE,2.4,37449,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 398,ENTERTAINMENT,1.6,65251,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 399,FINANCE,4.6,60835,4.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 400,COMMUNICATION,2.1,70157,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 401,COMMUNICATION,4.1,4291,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 402,EDUCATION,4.2,87506,0.0,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 403,PRODUCTIVITY,3.8,86620,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 404,EDUCATION,3.8,46892,5.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 405,HEALTH_AND_FITNESS,3.7,92101,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 406,ENTERTAINMENT,4.7,74339,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 407,SHOPPING,1.2,41529,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 408,SOCIAL,4.3,2641,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Excellent,High
Sample App 409,COMMUNICATION,1.6,68493,4.99,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 410,COMMUNICATION,2.9,16276,7.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 411,COMMUNICATION,2.7,33865,5.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 412,HEALTH_AND_FITNESS,3.1,90501,0.0,True,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 413,ENTERTAINMENT,3.7,79947,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 414,HEALTH_AND_FITNESS,2.4,20891,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 415,TRAVEL,1.4,41066,10.99,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 416,ENTERTAINMENT,1.8,48906,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 417,SOCIAL,1.0,92179,10.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 418,HEALTH_AND_FITNESS,2.0,67917,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 419,HEALTH_AND_FITNESS,2.4,10689,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 420,COMMUNICATION,1.1,17088,0.0,True,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 421,FINANCE,1.7,54697,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 422,SHOPPING,4.6,60826,3.99,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 423,COMMUNICATION,3.7,44789,0.0,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 424,COMMUNICATION,3.0,24614,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Fair,Very High
Sample App 425,FINANCE,4.1,31387,4.99,True,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 426,COMMUNICATION,5.0,78412,0.0,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 427,HEALTH_AND_FITNESS,3.8,45157,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 428,SHOPPING,1.9,78016,0.0,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 429,ENTERTAINMENT,1.2,79130,0.0,False,Everyone 10+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
Sample App 430,EDUCATION,3.9,14666,10.99,False,Everyone,google_play,2025-09-26T12:24:38.981216,True,Good,Very High
Sample App 431,PRODUCTIVITY,1.7,159,0.0,False,Teen,google_play,2025-09-26T12:24:38.981216,True,Poor,Medium
Sample App 432,FINANCE,4.6,77862,8.99,True,Teen,google_play,2025-09-26T12:24:38.981216,True,Excellent,Very High
Sample App 433,EDUCATION,1.6,54689,2.99,False,Mature 17+,google_play,2025-09-26T12:24:38.981216,True,Poor,Very High
